154;Jason Chimera;NYI;WSH;L;82;20;20;40;40;20;60;2250000;215;
173;Jannik Hansen;VAN;VAN;R;67;22;16;38;44;16;60;2500000;216;
9999;Louis Domingue;ARI;ARI;G;36;15;2;0;45;10;60;1050000;217;5
104;Paul Stastny;STL;STL;C;64;10;39;49;20;39;59;7000000;218;
146;Bryan Little;WPG;WPG;C;57;17;25;42;34;25;59;4700000;219;
149;Thomas Vanek;DET;MIN;L;74;18;23;41;36;23;59;2600000;220;
155;Brendan Gallagher;MTL;MTL;R;53;19;21;40;38;21;59;3750000;221;
164;Jakob Silfverberg;ANA;ANA;R;82;20;19;39;40;19;59;3750000;222;
174;Drew Stafford;WPG;WPG;R;78;21;17;38;42;17;59;4350000;223;
285;Johnny Boychuk;NYI;NYI;D;70;9;16;25;27;32;59;6000000;224;
182;Craig Smith;NAS;NSH;R;82;21;16;37;42;16;58;4250000;225;
291;Dan Boyle;NYR;NYR;D;74;10;14;24;30;28;58;0;226;
97;Mike Ribeiro;NAS;NSH;C;81;7;43;50;14;43;57;3500000;227;
129;Mikael Granlund;MIN;MIN;C;82;13;31;44;26;31;57;3000000;228;
139;Teddy Purcell;LAK;EDM, FLA;L;76;14;29;43;28;29;57;1600000;229;
156;Chris Kunitz;PIT;PIT;L;80;17;23;40;34;23;57;3850000;230;
165;Troy Brouwer;CGY;STL;R;82;18;21;39;36;21;57;4500000;231;
9999;Karri Ramo;CGY;CGY;G;37;17;1;0;51;5;57;0;232;1
9999;Jimmy Howard;DET;DET;G;33;14;2;0;42;10;57;5292000;233;5
147;Travis Zajac;NJD;NJD;C;74;14;28;42;28;28;56;5750000;234;
157;Bo Horvat;VAN;VAN;C;82;16;24;40;32;24;56;1744000;235;
158;Ondrej Palat;TBL;TBL;L;62;16;24;40;32;24;56;3333000;236;
175;Andre Burakovsky;WAS;WSH;L;79;17;21;38;34;21;55;894000;237;
176;Antoine Vermette;ANA;ARI;C;76;17;21;38;34;21;55;1750000;238;
183;Robby Fabbri;STL;STL;C;72;18;19;37;36;19;55;1107000;239;
192;Leo Komarov;TOR;TOR;C;67;19;17;36;38;17;55;2950000;240;
207;Evander Kane;BUF;BUF;L;65;20;15;35;40;15;55;5250000;241;
279;Niklas Kronwall;DET;DET;D;64;3;23;26;9;46;55;4750000;242;
295;Zach Bogosian;BUF;BUF;D;64;7;17;24;21;34;55;5143000;243;
150;Martin Hanzal;ARI;ARI;C;64;13;28;41;26;28;54;3100000;244;
159;Alex Killorn;TBL;TBL;C;81;14;26;40;28;26;54;4450000;245;
193;Sam Bennett;CGY;CGY;C;77;18;18;36;36;18;54;3194000;246;
287;Ryan Murray;CLB;CBJ;D;82;4;21;25;12;42;54;2285000;247;
288;David Savard;CLB;CBJ;D;65;4;21;25;12;42;54;4250000;248;
9999;Jonathan Bernier;ANA;TOR;G;36;12;3;0;36;15;54;4150000;249;3
166;Carl Hagelin;PIT;ANA, PIT;L;80;14;25;39;28;25;53;4000000;250;
177;Kris Versteeg;EDM;CAR, LAK;R;77;15;23;38;30;23;53;0;251;
